,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
67,Taoism,c241764c-be1b-429a-b99e-6be27f74db75,04d0b68e-74b3-4ab3-bd13-ea9d1084b8bd,Popular Taoism typically presents the Jade Emperor as the official head deity .,_ _ _ _ _ _ _  typically presents the Jade Emperor as the official head deity .,Popular Taoism,a01491bb-28cc-44ab-91c6-e7eb0f19dd39,Good
68,Wilhelm Roentgen,92ce5af9-ae51-4c92-99c8-55ceae5f832e,ed45e365-82b2-47d9-98ba-422c2053e997,"In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.","In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in _ _ .",1873,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
69,Wilhelm Roentgen,92ce5af9-ae51-4c92-99c8-55ceae5f832e,ed45e365-82b2-47d9-98ba-422c2053e997,"In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.","In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in _ _ .",1873,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
70,Wilhelm Roentgen,92ce5af9-ae51-4c92-99c8-55ceae5f832e,ed45e365-82b2-47d9-98ba-422c2053e997,"In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.","In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in _ _ .",1873,cd1557bd-6857-4e61-bb8e-86ef9480bc2c,Good
71,Wilhelm Roentgen,92ce5af9-ae51-4c92-99c8-55ceae5f832e,ed45e365-82b2-47d9-98ba-422c2053e997,"In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in 1873.","In 1869, he graduated with a Ph.D. from the University of Zurich ; once there, he became a favorite student of Professor August Kundt , whom he followed to the University of Strassburg in _ _ .",1873,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
72,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,f0b3ec25-9290-41c1-978a-6e846ea71a53,It is still the only route for ships which are too large for the canal.,It is still the only route for _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,ships which are too large for the canal,06ff68a6-0917-4ca1-a003-220cd524a592,Bad
73,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,f0b3ec25-9290-41c1-978a-6e846ea71a53,It is still the only route for ships which are too large for the canal.,It is still the only route for _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,ships which are too large for the canal,a43cb53b-17dd-41c0-ae60-f72d425a4b61,Okay
74,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,f0b3ec25-9290-41c1-978a-6e846ea71a53,It is still the only route for ships which are too large for the canal.,It is still the only route for _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,ships which are too large for the canal,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Okay
75,Suez Canal,1a4afe89-2f31-4abd-b5a9-133e6bfd507f,f0b3ec25-9290-41c1-978a-6e846ea71a53,It is still the only route for ships which are too large for the canal.,It is still the only route for _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _.,ships which are too large for the canal,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
76,Africanized bee,057848d0-127e-4d7b-8e83-3058e53cd799,c301a5d0-6ce7-41a5-bab6-59459850d296,The honey productivity of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,_ _ _ _ _ _ _ _ _ _ _  of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,The honey productivity,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
77,Africanized bee,057848d0-127e-4d7b-8e83-3058e53cd799,c301a5d0-6ce7-41a5-bab6-59459850d296,The honey productivity of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,_ _ _ _ _ _ _ _ _ _ _  of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,The honey productivity,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
78,Africanized bee,057848d0-127e-4d7b-8e83-3058e53cd799,c301a5d0-6ce7-41a5-bab6-59459850d296,The honey productivity of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,_ _ _ _ _ _ _ _ _ _ _  of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,The honey productivity,bbe344aa-c4da-4dc0-be09-6570704a7050,Okay
79,Africanized bee,057848d0-127e-4d7b-8e83-3058e53cd799,c301a5d0-6ce7-41a5-bab6-59459850d296,The honey productivity of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,_ _ _ _ _ _ _ _ _ _ _  of the African bees so far exceeds the productivity of the native stingless bees that economic pressures force beekeepers to switch.,The honey productivity,ac02fc24-420d-46a6-8bbc-357c7531894f,Bad
80,Indus Valley Civilization,13359a66-0968-4689-9034-67e2aad82e11,4c633001-15fd-46f3-9f32-24d25dc20509,"The Indus Valley Civilization encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .","_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .",The Indus Valley Civilization,d1fe660b-0157-4595-9b1b-8c05f64f458e,Good
81,Indus Valley Civilization,13359a66-0968-4689-9034-67e2aad82e11,4c633001-15fd-46f3-9f32-24d25dc20509,"The Indus Valley Civilization encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .","_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .",The Indus Valley Civilization,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
82,Indus Valley Civilization,13359a66-0968-4689-9034-67e2aad82e11,4c633001-15fd-46f3-9f32-24d25dc20509,"The Indus Valley Civilization encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .","_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .",The Indus Valley Civilization,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
83,Indus Valley Civilization,13359a66-0968-4689-9034-67e2aad82e11,4c633001-15fd-46f3-9f32-24d25dc20509,"The Indus Valley Civilization encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .","_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ encompassed most of Pakistan , extending from Balochistan to Sindh , and extending into modern day Indian states of Gujarat , Rajasthan , Haryana , and Punjab , with an upward reach to Rupar on the upper Sutlej .",The Indus Valley Civilization,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
84,Amazon River,b03463f2-e0f2-426c-9e26-8097fa2b068d,801e42ba-0784-48a0-b605-6111fe7ba178,"Many settlements grew along the road from Brasilia to Belém, but rainforest soil proved difficult to cultivate.","Many settlements grew along the road from Brasilia to _ _ _, but rainforest soil proved difficult to cultivate.",Belém,d56e90c2-c787-45e4-b163-89b004b234b6,Good
85,Amazon River,b03463f2-e0f2-426c-9e26-8097fa2b068d,801e42ba-0784-48a0-b605-6111fe7ba178,"Many settlements grew along the road from Brasilia to Belém, but rainforest soil proved difficult to cultivate.","Many settlements grew along the road from Brasilia to _ _ _, but rainforest soil proved difficult to cultivate.",Belém,2204f0bd-236f-48f6-9c0c-9a38e50ba8bf,Good
86,Amazon River,b03463f2-e0f2-426c-9e26-8097fa2b068d,801e42ba-0784-48a0-b605-6111fe7ba178,"Many settlements grew along the road from Brasilia to Belém, but rainforest soil proved difficult to cultivate.","Many settlements grew along the road from Brasilia to _ _ _, but rainforest soil proved difficult to cultivate.",Belém,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
87,Amazon River,b03463f2-e0f2-426c-9e26-8097fa2b068d,801e42ba-0784-48a0-b605-6111fe7ba178,"Many settlements grew along the road from Brasilia to Belém, but rainforest soil proved difficult to cultivate.","Many settlements grew along the road from Brasilia to _ _ _, but rainforest soil proved difficult to cultivate.",Belém,6f1fe6bd-61ea-4472-895c-b5806199a980,Bad
88,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,b1788afb-846b-4e95-9e34-8c46ee52f226,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported _ _ _ _ _ _ _ _.","80,000 Africans",a90fa432-4f71-46b1-a9a1-c5070c7ab719,Okay
89,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,b1788afb-846b-4e95-9e34-8c46ee52f226,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported _ _ _ _ _ _ _ _.","80,000 Africans",34af710e-393a-44ee-8b61-6d9a808f8b25,Good
90,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,b1788afb-846b-4e95-9e34-8c46ee52f226,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported _ _ _ _ _ _ _ _.","80,000 Africans",3363f505-907e-4232-96aa-d83768343344,Good
91,Cotton Gin,47c58411-f7d6-4cec-944d-d154a9675f1b,b1788afb-846b-4e95-9e34-8c46ee52f226,"From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported 80,000 Africans.","From 1790 until Congress banned the importation of slaves from Africa in 1808, Southerners imported _ _ _ _ _ _ _ _.","80,000 Africans",d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
92,Geothermal Energy,596627a7-3396-4292-bf57-4bb36ba3973b,f4aa3b0b-9043-4e0a-9a5d-551bff068c4c,"As a result, geothermal power has the potential to help mitigate global warming if widely deployed in place of fossil fuels.","As a result, _ _ _ _ _ _ _ _  has the potential to help mitigate global warming if widely deployed in place of fossil fuels.",geothermal power,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
93,Geothermal Energy,596627a7-3396-4292-bf57-4bb36ba3973b,f4aa3b0b-9043-4e0a-9a5d-551bff068c4c,"As a result, geothermal power has the potential to help mitigate global warming if widely deployed in place of fossil fuels.","As a result, _ _ _ _ _ _ _ _  has the potential to help mitigate global warming if widely deployed in place of fossil fuels.",geothermal power,cb34e218-f9eb-45ff-a904-e242fc607d64,Good
94,Geothermal Energy,596627a7-3396-4292-bf57-4bb36ba3973b,f4aa3b0b-9043-4e0a-9a5d-551bff068c4c,"As a result, geothermal power has the potential to help mitigate global warming if widely deployed in place of fossil fuels.","As a result, _ _ _ _ _ _ _ _  has the potential to help mitigate global warming if widely deployed in place of fossil fuels.",geothermal power,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
95,Geothermal Energy,596627a7-3396-4292-bf57-4bb36ba3973b,f4aa3b0b-9043-4e0a-9a5d-551bff068c4c,"As a result, geothermal power has the potential to help mitigate global warming if widely deployed in place of fossil fuels.","As a result, _ _ _ _ _ _ _ _  has the potential to help mitigate global warming if widely deployed in place of fossil fuels.",geothermal power,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
96,Space Shuttle Challenger,5490a4fd-7165-4528-a64e-4ae8dc39b7ed,e61ea307-75e3-46fc-86a2-796d6c8dd5d1,"Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in the death of all seven crew members .","Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .",the death of all seven crew members,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
97,Space Shuttle Challenger,5490a4fd-7165-4528-a64e-4ae8dc39b7ed,e61ea307-75e3-46fc-86a2-796d6c8dd5d1,"Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in the death of all seven crew members .","Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .",the death of all seven crew members,2969d253-dd0d-4c41-96d9-c65f29f6f515,Okay
98,Space Shuttle Challenger,5490a4fd-7165-4528-a64e-4ae8dc39b7ed,e61ea307-75e3-46fc-86a2-796d6c8dd5d1,"Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in the death of all seven crew members .","Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .",the death of all seven crew members,3363f505-907e-4232-96aa-d83768343344,Good
99,Space Shuttle Challenger,5490a4fd-7165-4528-a64e-4ae8dc39b7ed,e61ea307-75e3-46fc-86a2-796d6c8dd5d1,"Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in the death of all seven crew members .","Its maiden flight was on April 4, 1983, and it completed nine missions before breaking apart 73 seconds after the launch of its tenth mission, STS-51-L on January 28, 1986, resulting in _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ .",the death of all seven crew members,26af9e9c-df5e-4ed7-bd2f-4a02c4f5a95f,Good
100,Christopher Columbus,047d5f47-e162-4568-84f3-c113fae4bbda,b74e7540-7e77-4579-bafb-192c6ab5b31e,Columbus called the island (in what is now The Bahamas ) San Salvador; the natives called it Guanahani .,Columbus _ _ _  the island (in what is now The Bahamas ) San Salvador; the natives called it Guanahani .,called,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Bad
101,Christopher Columbus,047d5f47-e162-4568-84f3-c113fae4bbda,b74e7540-7e77-4579-bafb-192c6ab5b31e,Columbus called the island (in what is now The Bahamas ) San Salvador; the natives called it Guanahani .,Columbus _ _ _  the island (in what is now The Bahamas ) San Salvador; the natives called it Guanahani .,called,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Bad
